,year,month,tmax,tmin,af,rain,sun,station
22778,1961.0,8.0,18.4,11.2,0.0,146.2,160.4,paisley
22779,1961.0,9.0,17.4,10.7,0.0,155.2,108.4,paisley
22780,1961.0,10.0,13.5,7.5,0.0,149.9,103.3,paisley
22781,1961.0,11.0,8.1,2.9,7.0,113.8,48.6,paisley
22782,1961.0,12.0,4.2,-0.5,17.0,121.5,19.1,paisley
22783,1962.0,1.0,6.7,1.6,6.0,217.23783432367514,37.4,paisley
22784,1962.0,2.0,7.2,2.4,2.0,103.6,64.2,paisley
22785,1962.0,3.0,7.5,0.0,14.0,38.4,104.7,paisley
22786,1962.0,4.0,12.8,3.2,4.0,72.4,197.1,paisley
22787,1962.0,5.0,15.8,7.0,2.0,62.4,198.8,paisley
22788,1962.0,6.0,18.3,8.5,0.0,53.2,192.8,paisley
22789,1962.0,7.0,17.9,9.9,0.0,76.7,137.8,paisley
22790,1962.0,8.0,17.2,10.1,0.0,136.5,142.0,paisley
22791,1962.0,9.0,14.8,9.1,0.0,181.8,74.1,paisley
22792,1962.0,10.0,13.3,8.2,0.0,60.5,83.3,paisley
22793,1962.0,11.0,7.8,3.2,7.0,68.3,27.0,paisley
22794,1962.0,12.0,5.9,0.5,12.0,114.0,34.4,paisley
22795,1963.0,1.0,2.5,-2.7,20.0,18.1,46.9,paisley
22796,1963.0,2.0,3.9,-2.9,20.0,13.2,70.5,paisley
22797,1963.0,3.0,9.8,2.8,6.0,153.0,85.7,paisley
22798,1963.0,4.0,11.6,4.8,1.0,61.5,110.6,paisley
22799,1963.0,5.0,14.0,6.4,0.0,95.7,193.5,paisley
22800,1963.0,6.0,18.5,10.8,0.0,62.0,172.9,paisley
22801,1963.0,7.0,18.0,10.7,0.0,80.2,151.2,paisley
22802,1963.0,8.0,17.1,10.7,0.0,86.5,88.1,paisley
22803,1963.0,9.0,15.8,9.2,0.0,90.0,128.4,paisley
22804,1963.0,10.0,13.2,7.5,0.0,127.1,76.8,paisley
22805,1963.0,11.0,8.5,3.7,6.0,191.6,34.9,paisley
22806,1963.0,12.0,5.8,1.3,12.0,50.9,25.8,paisley
22807,1964.0,1.0,6.8,2.5,7.0,61.9,21.8,paisley
22808,1964.0,2.0,7.2,2.3,5.0,30.4,59.7,paisley
22809,1964.0,3.0,7.4,2.2,3.0,55.4,57.7,paisley
22810,1964.0,4.0,12.1,5.4,0.0,77.3,101.3,paisley
22811,1964.0,5.0,16.0,8.7,0.0,85.8,167.7,paisley
22812,1964.0,6.0,17.5,9.6,0.0,68.0,163.5,paisley
22813,1964.0,7.0,17.9,11.5,0.0,58.0,126.7,paisley
22814,1964.0,8.0,17.6,10.9,0.0,146.3,121.9,paisley
22815,1964.0,9.0,16.4,9.4,0.0,131.5,132.9,paisley
22816,1964.0,10.0,11.8,5.7,0.0,67.4,74.0,paisley
22817,1964.0,11.0,8.8,3.8,3.0,95.6,31.3,paisley
22818,1964.0,12.0,6.0,1.2,7.0,154.3,34.8,paisley
22819,1965.0,1.0,5.1,0.6,13.0,127.2,54.2,paisley
22820,1965.0,2.0,6.7,0.4,11.0,24.0,61.7,paisley
22821,1965.0,3.0,8.0,1.2,9.0,68.5,99.5,paisley
22822,1965.0,4.0,12.0,4.3,1.0,74.8,145.9,paisley
22823,1965.0,5.0,14.8,7.6,0.0,86.3,134.5,paisley
22824,1965.0,6.0,17.9,10.4,0.0,102.6,160.2,paisley
22825,1965.0,7.0,16.8,9.6,0.0,98.2,147.3,paisley
22826,1965.0,8.0,17.5,10.0,0.0,107.7,136.6,paisley
22827,1965.0,9.0,15.0,9.2,0.0,144.2,70.5,paisley
22828,1965.0,10.0,12.2,7.1,0.0,126.2,53.3,paisley
22829,1965.0,11.0,6.2,1.4,13.0,55.0,68.5,paisley
22830,1965.0,12.0,5.7,1.3,7.0,138.9,47.1,paisley
22831,1966.0,1.0,4.7,1.1,12.0,71.9,22.8,paisley
22832,1966.0,2.0,5.7,1.6,8.0,131.2,24.5,paisley
22833,1966.0,3.0,9.9,4.2,1.0,92.9,128.6,paisley
22834,1966.0,4.0,8.3,3.1,5.0,79.6,105.1,paisley
22835,1966.0,5.0,15.0,6.7,0.0,87.9,208.2,paisley
22836,1966.0,6.0,17.4,11.2,0.0,111.7,82.0,paisley
22837,1966.0,7.0,18.5,10.9,0.0,33.6,195.3,paisley
22838,1966.0,8.0,17.6,10.1,0.0,104.8,144.7,paisley
22839,1966.0,9.0,16.0,10.7,0.0,115.7,94.7,paisley
22840,1966.0,10.0,12.0,5.6,1.0,82.6,81.7,paisley
22841,1966.0,11.0,7.5,2.3,6.0,99.9,58.9,paisley
22842,1966.0,12.0,6.2,2.1,6.0,174.5,32.1,paisley
22843,1967.0,1.0,6.3,2.6,10.0,90.9,51.4,paisley
22844,1967.0,2.0,7.5,3.1,4.0,132.3,64.7,paisley
22845,1967.0,3.0,9.1,3.7,1.0,138.6,108.1,paisley
22846,1967.0,4.0,11.9,4.3,1.0,47.4,156.0,paisley
22847,1967.0,5.0,13.2,6.3,0.0,121.2,129.7,paisley
22848,1967.0,6.0,18.4,9.7,0.0,38.3,219.0,paisley
22849,1967.0,7.0,17.5,11.2,0.0,77.6,124.5,paisley
22850,1967.0,8.0,18.4,11.3,0.0,69.1,147.8,paisley
22851,1967.0,9.0,16.5,9.8,0.0,108.7,101.1,paisley
22852,1967.0,10.0,11.9,6.7,0.0,217.23783432367514,111.8,paisley
22853,1967.0,11.0,8.3,3.3,0.0,82.0,46.7,paisley
22854,1967.0,12.0,7.1,2.6,11.0,59.0,64.6,paisley
22855,1968.0,1.0,6.5,2.2,10.0,89.3,38.8,paisley
22856,1968.0,2.0,4.2,-0.8,16.0,69.3,56.6,paisley
22857,1968.0,3.0,9.3,3.0,1.0,126.4,103.9,paisley
22858,1968.0,4.0,12.3,4.1,4.0,53.7,157.1,paisley
22859,1968.0,5.0,13.3,5.5,0.0,123.8,137.0,paisley
22860,1968.0,6.0,19.3,10.1,0.0,27.6,202.2,paisley
22861,1968.0,7.0,18.2,11.0,0.0,82.4,98.7,paisley
22862,1968.0,8.0,19.1,11.2,0.0,69.6,156.4,paisley
22863,1968.0,9.0,16.0,9.6,0.0,140.4,87.4,paisley
22864,1968.0,10.0,13.5,8.9,0.0,161.9,64.0,paisley
22865,1968.0,11.0,7.9,3.1,7.0,92.8,33.3,paisley
22866,1968.0,12.0,5.8,1.0,13.0,46.4,22.1,paisley
22867,1969.0,1.0,6.8,2.8,4.0,103.0,25.0,paisley
22868,1969.0,2.0,4.1,-1.1,15.0,41.5,55.8,paisley
22869,1969.0,3.0,6.0,0.0,14.0,20.0,68.7,paisley
22870,1969.0,4.0,11.8,3.1,2.0,39.5,150.7,paisley
22871,1969.0,5.0,14.2,6.6,0.0,112.3,121.3,paisley
22872,1969.0,6.0,18.6,9.6,0.0,70.9,199.7,paisley
22873,1969.0,7.0,19.5,11.8,0.0,54.1,161.2,paisley
22874,1969.0,8.0,20.1,12.3,0.0,57.6,169.6,paisley
22875,1969.0,9.0,16.2,10.0,0.0,72.9,108.8,paisley
22876,1969.0,10.0,14.9,9.7,0.0,61.8,71.2,paisley
22877,1969.0,11.0,6.6,0.9,13.0,146.0,44.3,paisley
22878,1969.0,12.0,5.7,1.0,11.0,102.5,26.4,paisley
22879,1970.0,1.0,5.5,0.9,9.0,100.1,23.6,paisley
22880,1970.0,2.0,5.7,-0.9,15.0,114.2,109.4,paisley
22881,1970.0,3.0,8.5,1.2,9.0,48.4,135.1,paisley
22882,1970.0,4.0,10.8,2.7,5.0,83.9,123.9,paisley
22883,1970.0,5.0,15.5,8.2,0.0,37.8,110.9,paisley
22884,1970.0,6.0,20.1,11.1,0.0,56.3,188.2,paisley
22885,1970.0,7.0,17.1,10.2,0.0,69.3,108.5,paisley
22886,1970.0,8.0,19.6,11.7,0.0,89.7,142.7,paisley
22887,1970.0,9.0,15.8,9.8,0.0,129.2,80.0,paisley
22888,1970.0,10.0,12.3,6.9,0.0,151.5,76.7,paisley
22889,1970.0,11.0,8.6,4.0,1.0,166.3,37.6,paisley
22890,1970.0,12.0,7.0,2.6,6.0,65.5,39.1,paisley
22891,1971.0,1.0,6.6,2.6,8.0,100.1,22.7,paisley
22892,1971.0,2.0,7.7,3.3,4.0,105.8,44.3,paisley
22893,1971.0,3.0,9.3,2.5,6.0,39.9,78.2,paisley
22894,1971.0,4.0,12.4,4.2,0.0,38.0,132.7,paisley
22895,1971.0,5.0,15.4,7.4,0.0,48.9,198.1,paisley
22896,1971.0,6.0,16.1,8.7,0.0,31.1,164.1,paisley
22897,1971.0,7.0,19.8,11.6,0.0,94.1,194.8,paisley
22898,1971.0,8.0,17.9,11.6,0.0,98.5,97.8,paisley
22899,1971.0,9.0,17.8,10.2,0.0,24.7,125.5,paisley
22900,1971.0,10.0,14.0,7.7,2.0,137.3,84.5,paisley
22901,1971.0,11.0,9.1,3.7,6.0,78.6,48.2,paisley
22902,1971.0,12.0,9.6,5.6,1.0,90.5,14.5,paisley
22903,1972.0,1.0,6.1,2.3,5.0,105.9,25.2,paisley
22904,1972.0,2.0,6.8,2.1,3.0,56.1,35.3,paisley
22905,1972.0,3.0,9.2,2.7,1.0,47.5,80.3,paisley
22906,1972.0,4.0,12.9,5.2,0.0,122.1,138.2,paisley
22907,1972.0,5.0,14.6,7.4,0.0,122.2,113.1,paisley
22908,1972.0,6.0,15.5,8.1,0.0,103.1,170.8,paisley
22909,1972.0,7.0,19.7,11.5,0.0,45.9,175.9,paisley
22910,1972.0,8.0,18.3,10.6,0.0,48.6,155.4,paisley
22911,1972.0,9.0,16.5,7.8,0.0,11.4,140.8,paisley
22912,1972.0,10.0,14.0,6.8,0.0,32.9,82.0,paisley
22913,1972.0,11.0,8.4,2.6,8.0,134.3,55.7,paisley
22914,1972.0,12.0,8.1,3.1,4.0,128.1,16.1,paisley
22915,1973.0,1.0,6.6,3.0,4.0,111.3,14.9,paisley
22916,1973.0,2.0,6.9,1.3,11.0,80.2,69.6,paisley
22917,1973.0,3.0,10.3,3.4,4.0,53.2,110.8,paisley
22918,1973.0,4.0,11.7,3.2,4.0,65.5,160.9,paisley
22919,1973.0,5.0,14.2,6.6,0.0,77.4,128.9,paisley
22920,1973.0,6.0,18.4,10.0,0.0,63.6,157.1,paisley
22921,1973.0,7.0,20.0,11.8,0.0,66.7,159.5,paisley
22922,1973.0,8.0,18.7,11.8,0.0,65.6,133.6,paisley
22923,1973.0,9.0,16.5,9.8,0.0,68.5,107.1,paisley
22924,1973.0,10.0,12.3,5.9,1.0,46.0,86.0,paisley
22925,1973.0,11.0,8.2,2.7,7.0,119.1,57.9,paisley
22926,1973.0,12.0,6.8,1.6,9.0,143.5,30.7,paisley
22927,1974.0,1.0,8.3,3.7,1.0,217.23783432367514,24.7,paisley
22928,1974.0,2.0,8.0,3.2,1.0,65.0,46.3,paisley
22929,1974.0,3.0,8.3,2.7,3.0,50.5,72.3,paisley
22930,1974.0,4.0,14.1,4.2,0.0,4.8,175.9,paisley
22931,1974.0,5.0,15.3,7.5,0.0,51.0,175.0,paisley
22932,1974.0,6.0,18.3,9.7,0.0,36.8,226.5,paisley
22933,1974.0,7.0,17.2,11.1,0.0,68.9,156.9,paisley
22934,1974.0,8.0,18.4,11.3,0.0,73.5,149.2,paisley
22935,1974.0,9.0,14.3,8.4,1.0,120.0,108.5,paisley
22936,1974.0,10.0,11.3,5.0,0.0,35.0,96.9,paisley
22937,1974.0,11.0,8.4,3.4,4.0,148.4,44.6,paisley
22938,1974.0,12.0,9.1,4.7,1.0,181.1,29.9,paisley
22939,1975.0,1.0,8.1,2.9,4.0,217.23783432367514,14.1,paisley
22940,1975.0,2.0,6.9,2.2,6.0,58.9,55.1,paisley
22941,1975.0,3.0,8.6,1.7,4.0,37.1,112.9,paisley
22942,1975.0,4.0,11.9,5.2,1.0,64.2,124.6,paisley
22943,1975.0,5.0,15.0,5.5,0.0,18.4,250.6,paisley
22944,1975.0,6.0,19.3,9.8,0.0,53.3,230.1,paisley
22945,1975.0,7.0,19.8,12.6,0.0,52.7,159.3,paisley
22946,1975.0,8.0,21.7,13.8,0.0,44.0,159.8,paisley
22947,1975.0,9.0,15.3,8.5,0.0,190.7,108.3,paisley
22948,1975.0,10.0,12.8,7.5,0.0,107.6,54.2,paisley
22949,1975.0,11.0,8.9,3.1,5.0,121.4,53.2,paisley
22950,1975.0,12.0,8.7,3.7,4.0,43.7,43.1,paisley
22951,1976.0,1.0,7.9,3.1,3.0,131.7,39.1,paisley
22952,1976.0,2.0,7.4,2.9,2.0,74.6,29.7,paisley
22953,1976.0,3.0,7.9,1.8,6.0,118.0,78.7,paisley
22954,1976.0,4.0,12.1,5.1,0.0,63.2,115.3,paisley
22955,1976.0,5.0,14.3,7.7,0.0,126.9,129.5,paisley
22956,1976.0,6.0,19.0,11.5,0.0,38.2,162.6,paisley
22957,1976.0,7.0,21.7,13.4,0.0,42.3,201.0,paisley
22958,1976.0,8.0,22.1,11.5,0.0,9.0,208.7,paisley
22959,1976.0,9.0,16.0,10.1,0.0,74.8,98.9,paisley
22960,1976.0,10.0,12.5,7.2,0.0,123.2,69.6,paisley
22961,1976.0,11.0,8.6,3.2,6.0,123.6,50.6,paisley
22962,1976.0,12.0,3.8,-0.7,14.0,81.3,51.3,paisley
22963,1977.0,1.0,4.8,-0.2,15.0,81.4,52.4,paisley
22964,1977.0,2.0,6.0,1.0,10.0,128.8,63.1,paisley
22965,1977.0,3.0,9.5,3.6,3.0,122.9,69.2,paisley
22966,1977.0,4.0,10.5,3.9,3.0,84.5,144.7,paisley
22967,1977.0,5.0,15.4,6.2,0.0,50.0,209.7,paisley
22968,1977.0,6.0,18.2,9.1,0.0,38.7,209.3,paisley
22969,1977.0,7.0,21.1,12.1,0.0,48.3,206.7,paisley
22970,1977.0,8.0,19.0,11.4,0.0,85.9,174.9,paisley
22971,1977.0,9.0,15.3,9.3,0.0,160.2,98.1,paisley
22972,1977.0,10.0,14.0,8.9,0.0,178.7,77.1,paisley
22973,1977.0,11.0,7.4,2.5,6.0,156.1,57.9,paisley
22974,1977.0,12.0,7.5,3.7,3.0,64.7,27.8,paisley
22975,1978.0,1.0,5.3,0.2,14.0,121.4,46.2,paisley
22976,1978.0,2.0,4.8,-0.9,15.0,77.5,73.5,paisley
22977,1978.0,3.0,9.2,3.4,1.0,149.2,89.5,paisley
22978,1978.0,4.0,9.8,3.7,3.0,31.1,86.7,paisley
22979,1978.0,5.0,17.2,7.8,0.0,7.0,201.8,paisley
22980,1978.0,6.0,18.3,9.8,0.0,84.7,185.3,paisley
22981,1978.0,7.0,18.2,10.7,0.0,72.2,171.7,paisley
22982,1978.0,8.0,17.6,11.7,0.0,106.4,87.7,paisley
22983,1978.0,9.0,15.8,10.7,0.0,165.8,78.7,paisley
22984,1978.0,10.0,14.1,9.2,0.0,47.0,83.4,paisley
22985,1978.0,11.0,10.4,5.5,3.0,200.0,44.2,paisley
22986,1978.0,12.0,5.4,1.5,8.0,99.6,15.9,paisley
22987,1979.0,1.0,3.3,-2.6,20.0,96.7,44.9,paisley
22988,1979.0,2.0,4.3,-1.2,16.0,14.9,72.6,paisley
22989,1979.0,3.0,6.9,0.9,9.0,157.3,96.5,paisley
22990,1979.0,4.0,10.7,3.8,2.0,64.8,123.6,paisley
22991,1979.0,5.0,13.4,5.3,0.0,43.0,183.5,paisley
22992,1979.0,6.0,17.9,10.4,0.0,77.1,175.1,paisley
22993,1979.0,7.0,17.8,11.5,0.0,39.7,107.9,paisley
22994,1979.0,8.0,17.8,10.4,0.0,134.2,147.4,paisley
22995,1979.0,9.0,15.6,9.1,0.0,77.6,133.6,paisley
22996,1979.0,10.0,13.2,7.7,0.0,150.0,56.0,paisley
22997,1979.0,11.0,8.7,3.0,7.0,205.4,34.1,paisley
22998,1979.0,12.0,6.7,2.1,9.0,177.4,38.3,paisley
22999,1980.0,1.0,4.4,-0.1,12.0,69.8,31.5,paisley
23000,1980.0,2.0,7.0,2.8,4.0,73.3,20.8,paisley
23001,1980.0,3.0,7.3,1.7,8.0,74.4,80.3,paisley
23002,1980.0,4.0,13.8,5.3,0.0,7.9,177.3,paisley
23003,1980.0,5.0,17.6,6.8,0.0,22.0,250.7,paisley
23004,1980.0,6.0,16.9,9.9,0.0,74.6,120.0,paisley
23005,1980.0,7.0,17.8,10.6,0.0,112.3,113.9,paisley
23006,1980.0,8.0,18.0,11.3,0.0,129.6,102.7,paisley
23007,1980.0,9.0,16.3,10.8,0.0,129.0,75.9,paisley
23008,1980.0,10.0,11.0,5.4,1.0,137.3,84.2,paisley
23009,1980.0,11.0,8.8,3.8,6.0,142.9,45.0,paisley
23010,1980.0,12.0,8.1,2.9,5.0,185.3,24.4,paisley
23011,1981.0,1.0,7.3,1.8,12.0,89.2,35.1,paisley
23012,1981.0,2.0,6.5,0.7,14.0,90.4,75.0,paisley
23013,1981.0,3.0,9.6,3.2,3.0,150.2,75.5,paisley
23014,1981.0,4.0,12.9,4.2,2.0,13.8,191.2,paisley
23015,1981.0,5.0,15.5,7.5,0.0,125.9,124.4,paisley
23016,1981.0,6.0,16.8,9.8,0.0,78.1,141.4,paisley
23017,1981.0,7.0,18.1,11.5,0.0,82.6,144.6,paisley
23018,1981.0,8.0,19.3,11.9,0.0,16.4,166.3,paisley
23019,1981.0,9.0,16.8,10.1,0.0,217.23783432367514,107.1,paisley
23020,1981.0,10.0,10.5,3.5,4.0,164.9,100.7,paisley
23021,1981.0,11.0,10.1,4.6,0.0,148.0,43.7,paisley
23022,1981.0,12.0,2.2,-3.5,20.0,30.2,29.7,paisley
23023,1982.0,1.0,5.1,-0.3,10.0,118.0,30.8,paisley
23024,1982.0,2.0,8.0,2.8,4.0,96.4,52.7,paisley
23025,1982.0,3.0,9.7,2.3,2.0,153.2,113.5,paisley
23026,1982.0,4.0,13.4,5.3,0.0,32.6,158.4,paisley
23027,1982.0,5.0,15.9,6.5,1.0,81.9,197.2,paisley
23028,1982.0,6.0,17.9,10.7,0.0,68.5,133.9,paisley
23029,1982.0,7.0,21.3,12.4,0.0,15.7,189.2,paisley
23030,1982.0,8.0,18.1,11.9,0.0,125.8,126.4,paisley
23031,1982.0,9.0,15.8,9.6,0.0,160.9,104.6,paisley
23032,1982.0,10.0,12.9,7.3,0.0,152.6,62.6,paisley
23033,1982.0,11.0,9.3,3.9,4.0,183.5,33.4,paisley
23034,1982.0,12.0,6.7,1.3,12.0,153.6,32.1,paisley
23035,1983.0,1.0,8.3,3.3,1.0,205.4,24.8,paisley
23036,1983.0,2.0,5.2,-0.4,15.0,47.5,60.5,paisley
23037,1983.0,3.0,9.1,3.9,2.0,99.5,60.4,paisley
23038,1983.0,4.0,10.5,2.9,4.0,37.4,120.5,paisley
23039,1983.0,5.0,13.5,7.0,0.0,107.5,90.2,paisley
23040,1983.0,6.0,17.1,9.7,0.0,57.6,147.7,paisley
23041,1983.0,7.0,21.9,13.3,0.0,28.0,172.3,paisley
23042,1983.0,8.0,21.4,12.6,0.0,34.1,173.8,paisley
23043,1983.0,9.0,15.2,9.2,0.0,153.2,79.2,paisley
23044,1983.0,10.0,12.3,6.8,2.0,217.23783432367514,58.3,paisley
23045,1983.0,11.0,10.1,4.8,6.0,19.1,48.0,paisley
23046,1983.0,12.0,8.8,3.6,3.0,148.1,28.4,paisley
23047,1984.0,1.0,4.8,-0.3,12.0,192.7,31.5,paisley
23048,1984.0,2.0,6.6,2.2,5.0,87.2,47.8,paisley
23049,1984.0,3.0,8.2,2.8,3.0,53.0,60.0,paisley
23050,1984.0,4.0,13.7,4.5,2.0,19.4,167.0,paisley
23051,1984.0,5.0,16.8,6.8,0.0,17.4,219.4,paisley
23052,1984.0,6.0,18.3,10.8,0.0,36.5,144.6,paisley
23053,1984.0,7.0,22.1,12.2,0.0,12.4,219.2,paisley
23054,1984.0,8.0,21.5,12.6,0.0,29.0,165.3,paisley
23055,1984.0,9.0,15.4,9.4,0.0,129.7,85.0,paisley
23056,1984.0,10.0,12.8,7.2,0.0,201.6,77.9,paisley
23057,1984.0,11.0,9.3,4.9,3.0,191.5,35.7,paisley
23058,1984.0,12.0,7.7,3.1,5.0,132.7,24.1,paisley
23059,1985.0,1.0,3.8,-1.2,20.0,53.0,49.4,paisley
23060,1985.0,2.0,6.2,0.2,11.0,31.3,69.3,paisley
23061,1985.0,3.0,8.0,1.7,8.0,81.3,115.3,paisley
23062,1985.0,4.0,11.9,4.7,0.0,61.5,120.9,paisley
23063,1985.0,5.0,15.3,7.3,0.0,56.1,157.7,paisley
23064,1985.0,6.0,16.6,8.9,0.0,69.5,166.3,paisley
23065,1985.0,7.0,18.0,11.8,0.0,165.0,94.2,paisley
23066,1985.0,8.0,16.8,10.7,0.0,185.7,110.7,paisley
23067,1985.0,9.0,15.3,9.8,0.0,217.23783432367514,75.3,paisley
23068,1985.0,10.0,13.3,7.4,0.0,54.8,89.6,paisley
23069,1985.0,11.0,6.8,0.3,17.0,115.0,53.7,paisley
23070,1985.0,12.0,7.5,3.1,6.0,178.2,25.8,paisley
23071,1986.0,1.0,5.4,0.1,14.0,151.4,40.9,paisley
23072,1986.0,2.0,3.1,-1.8,20.0,8.8,62.6,paisley
23073,1986.0,3.0,8.7,2.2,5.0,163.2,116.3,paisley
23074,1986.0,4.0,9.5,2.6,5.0,55.7,110.7,paisley
23075,1986.0,5.0,13.8,7.4,0.0,165.6,142.7,paisley
23076,1986.0,6.0,18.6,9.7,0.0,40.7,186.3,paisley
23077,1986.0,7.0,18.0,11.3,0.0,87.6,110.9,paisley
23078,1986.0,8.0,17.1,9.4,0.0,121.2,122.1,paisley
23079,1986.0,9.0,15.3,7.6,0.0,30.9,147.6,paisley
23080,1986.0,10.0,12.8,7.3,0.0,161.7,89.2,paisley
23081,1986.0,11.0,10.1,4.6,4.0,205.1,50.8,paisley
23082,1986.0,12.0,7.2,2.8,2.0,217.23783432367514,32.5,paisley
23083,1987.0,1.0,4.0,-0.7,14.0,64.5,38.9,paisley
23084,1987.0,2.0,7.1,0.4,11.0,81.3,65.8,paisley
23085,1987.0,3.0,8.1,1.0,11.0,118.5,104.9,paisley
23086,1987.0,4.0,13.1,5.6,0.0,54.9,116.3,paisley
23087,1987.0,5.0,14.9,6.2,0.0,58.7,199.0,paisley
23088,1987.0,6.0,16.3,8.7,0.0,117.4,126.1,paisley
23089,1987.0,7.0,19.3,11.8,0.0,53.4,146.7,paisley
23090,1987.0,8.0,18.5,10.7,0.0,106.0,143.8,paisley
23091,1987.0,9.0,16.0,9.1,0.0,113.5,158.4,paisley
23092,1987.0,10.0,11.3,4.7,4.0,150.9,84.8,paisley
23093,1987.0,11.0,8.5,4.1,3.0,81.4,52.0,paisley
23094,1987.0,12.0,7.6,2.1,10.0,119.7,24.7,paisley
23095,1988.0,1.0,6.5,1.8,7.0,160.7,39.8,paisley
23096,1988.0,2.0,7.6,2.1,1.0,111.9,77.2,paisley
23097,1988.0,3.0,8.9,2.3,8.0,146.1,68.2,paisley
23098,1988.0,4.0,12.1,4.3,1.0,68.1,112.5,paisley
23099,1988.0,5.0,16.0,6.7,0.0,61.6,179.2,paisley
23100,1988.0,6.0,20.0,10.5,0.0,12.6,203.8,paisley
23101,1988.0,7.0,17.4,10.8,0.0,144.5,106.2,paisley
23102,1988.0,8.0,18.2,11.0,0.0,138.4,126.6,paisley
23103,1988.0,9.0,15.7,9.3,0.0,115.8,128.8,paisley
23104,1988.0,10.0,12.4,6.3,3.0,143.9,76.5,paisley
23105,1988.0,11.0,8.8,2.6,7.0,84.3,67.8,paisley
23106,1988.0,12.0,9.7,5.4,0.0,95.6,26.0,paisley
23107,1989.0,1.0,9.5,4.9,0.0,174.4,26.7,paisley
23108,1989.0,2.0,8.1,2.3,6.0,170.7,64.9,paisley
23109,1989.0,3.0,9.5,2.5,3.0,198.7,93.7,paisley
23110,1989.0,4.0,10.7,3.1,5.0,52.5,139.4,paisley
23111,1989.0,5.0,16.9,7.1,0.0,25.1,217.3,paisley
23112,1989.0,6.0,18.3,9.1,0.0,76.4,179.0,paisley
23113,1989.0,7.0,22.2,11.4,0.0,22.0,259.5,paisley
23114,1989.0,8.0,18.1,11.3,0.0,133.9,131.0,paisley
23115,1989.0,9.0,16.0,8.8,0.0,82.7,104.0,paisley
23116,1989.0,10.0,13.6,7.7,0.0,130.6,78.8,paisley
23117,1989.0,11.0,8.2,2.8,7.0,42.3,70.5,paisley
23118,1989.0,12.0,4.8,-0.1,15.0,83.1,22.8,paisley
23119,1990.0,1.0,8.1,3.6,0.0,217.23783432367514,33.3,paisley
23120,1990.0,2.0,8.7,3.4,0.0,217.23783432367514,44.2,paisley
23121,1990.0,3.0,10.6,4.9,2.0,181.0,74.8,paisley
23122,1990.0,4.0,12.2,3.8,1.0,74.3,134.0,paisley
23123,1990.0,5.0,17.2,7.8,0.0,61.7,196.5,paisley
23124,1990.0,6.0,17.6,9.5,0.0,103.9,128.4,paisley
23125,1990.0,7.0,20.0,11.5,0.0,52.5,215.2,paisley
23126,1990.0,8.0,18.9,12.0,0.0,78.1,121.3,paisley
23127,1990.0,9.0,15.7,8.3,0.0,65.0,129.2,paisley
23128,1990.0,10.0,12.8,7.7,0.0,207.2,60.5,paisley
23129,1990.0,11.0,8.4,2.5,10.0,59.0,81.8,paisley
23130,1990.0,12.0,7.1,1.3,10.0,152.0,37.1,paisley
23131,1991.0,1.0,5.4,0.5,11.0,149.4,37.5,paisley
23132,1991.0,2.0,5.6,-0.3,15.0,63.4,67.4,paisley
23133,1991.0,3.0,10.6,3.8,1.0,98.1,79.6,paisley
23134,1991.0,4.0,12.0,4.7,1.0,129.0,144.7,paisley
23135,1991.0,5.0,16.5,7.6,0.0,9.1,195.1,paisley
23136,1991.0,6.0,16.4,8.0,0.0,96.2,165.6,paisley
23137,1991.0,7.0,20.8,13.1,0.0,86.5,145.5,paisley
23138,1991.0,8.0,19.6,12.6,0.0,48.8,131.0,paisley
23139,1991.0,9.0,17.4,8.8,0.0,120.0,150.6,paisley
23140,1991.0,10.0,12.1,6.4,0.0,102.5,64.8,paisley
23141,1991.0,11.0,8.7,3.2,6.0,185.2,51.6,paisley
23142,1991.0,12.0,7.8,2.2,6.0,136.4,19.2,paisley
23143,1992.0,1.0,7.1,1.4,14.0,124.8,28.9,paisley
23144,1992.0,2.0,8.3,2.8,4.0,173.7,51.0,paisley
23145,1992.0,3.0,9.8,4.0,2.0,145.8,72.6,paisley
23146,1992.0,4.0,11.4,4.7,0.0,73.5,71.9,paisley
23147,1992.0,5.0,17.4,8.0,0.0,84.4,192.1,paisley
23148,1992.0,6.0,19.7,11.3,0.0,29.1,171.3,paisley
23149,1992.0,7.0,18.6,11.2,0.0,72.9,130.1,paisley
23150,1992.0,8.0,17.5,10.6,0.0,171.5,140.9,paisley
23151,1992.0,9.0,14.8,9.0,0.0,161.8,90.5,paisley
23152,1992.0,10.0,10.4,2.9,4.0,78.5,102.7,paisley
23153,1992.0,11.0,9.2,2.8,6.0,183.3,36.3,paisley
23154,1992.0,12.0,6.2,1.1,11.0,94.8,18.1,paisley
23155,1993.0,1.0,7.8,1.7,7.0,217.23783432367514,27.8,paisley
23156,1993.0,2.0,8.8,3.4,4.0,21.0,36.9,paisley
23157,1993.0,3.0,9.7,2.5,7.0,109.4,92.6,paisley
23158,1993.0,4.0,12.5,4.5,1.0,118.6,97.8,paisley
23159,1993.0,5.0,15.0,6.0,0.0,96.5,129.8,paisley
23160,1993.0,6.0,18.0,10.3,0.0,42.6,99.5,paisley
23161,1993.0,7.0,17.4,10.6,0.0,62.9,112.0,paisley
23162,1993.0,8.0,18.0,9.1,0.0,61.8,159.7,paisley
23163,1993.0,9.0,15.9,7.9,0.0,73.9,115.5,paisley
